location,description,secs,category,CDNumber,CDName,tracknum,clusterLabel,clusterName,FrequencyCutoff,FrequencyCutoff90,FrequencyCutoff95,FrequencyCutoff99
07037015.wav,"Footsteps on Pavement, two women walking, departing.",18,,EC99B,Footsteps On Pavement: Walking,3,5.0,footstep,6546.09375,1808.7890625,2713.18359375,6546.09375
07037014.wav,"Footsteps on Pavement, two women walking, with approach & stop.",15,,EC99B,Footsteps On Pavement: Walking,2,5.0,footstep,7493.5546875,1636.5234375,3875.9765625,7493.5546875
07037013.wav,"Footsteps on Pavement, two women walking, with start & stop.",64,,EC99B,Footsteps On Pavement: Walking,1,5.0,footstep,6201.5625,1291.9921875,2024.12109375,6201.5625
07037012.wav,"Footsteps on Pavement, woman walking, departing.",22,,EC99A,Footsteps On Pavement: Walking,12,5.0,footstep,3057.71484375,1248.92578125,1550.390625,3057.71484375
07037011.wav,"Footsteps on Pavement, woman walking, with approach & stop.",15,,EC99A,Footsteps On Pavement: Walking,11,5.0,footstep,8914.74609375,1550.390625,4263.57421875,8914.74609375
07037010.wav,"Footsteps on Pavement, woman walking, with start & stop.",62,,EC99A,Footsteps On Pavement: Walking,10,5.0,footstep,6029.296875,1119.7265625,1636.5234375,6029.296875
07037009.wav,"Footsteps on Pavement, three men walking, departing.",16,,EC99A,Footsteps On Pavement: Walking,9,5.0,footstep,5167.96875,1722.65625,2713.18359375,5167.96875
07037008.wav,"Footsteps on Pavement, three men walking, with approach & stop.",24,,EC99A,Footsteps On Pavement: Walking,8,5.0,footstep,6373.828125,1679.58984375,3100.78125,6373.828125
07037007.wav,"Footsteps on Pavement, three men walking, with start & stop.",67,,EC99A,Footsteps On Pavement: Walking,7,5.0,footstep,5770.8984375,1765.72265625,2928.515625,5770.8984375
07037006.wav,"Footsteps on Pavement, two men walking, departing.",16,,EC99A,Footsteps On Pavement: Walking,6,5.0,footstep,3617.578125,1335.05859375,1894.921875,3617.578125
07037005.wav,"Footsteps on Pavement, two men walking, with approach & stop.",16,,EC99A,Footsteps On Pavement: Walking,5,5.0,footstep,9689.94140625,3703.7109375,5211.03515625,9689.94140625
07037004.wav,"Footsteps on Pavement, two men walking, with start & stop.",63,,EC99A,Footsteps On Pavement: Walking,4,5.0,footstep,6158.49609375,1507.32421875,2540.91796875,6158.49609375
07037016.wav,"Footsteps on Pavement, man & woman walking, with start & stop.",66,,EC99B,Footsteps On Pavement: Walking,4,5.0,footstep,5340.234375,2368.65234375,2799.31640625,5340.234375
07037031.wav,"Footsteps on Pavement, two men & one woman running, with start & stop.",67,,EC99C,Footsteps On Pavement: Running,7,5.0,footstep,6718.359375,3143.84765625,4134.375,6718.359375
07037032.wav,"Footsteps on Pavement, two men & one woman running, with approach & stop.",20,,EC99C,Footsteps On Pavement: Running,8,5.0,footstep,6804.4921875,3014.6484375,4005.17578125,6804.4921875
07037033.wav,"Footsteps on Pavement, two men & one woman running, departing.",16,,EC99C,Footsteps On Pavement: Running,9,5.0,footstep,6330.76171875,2842.3828125,3789.84375,6330.76171875
07004150.wav,"Fast footsteps down stone stairs, 1 man. (With approach and stop)",11,,EC100N,Fast Footsteps Down Stone Stars,2,5.0,footstep,6330.76171875,2239.453125,3445.3125,6330.76171875
07004151.wav,"Fast footsteps down stone stairs, 1 man departing.",10,,EC100N,Fast Footsteps Down Stone Stars,3,5.0,footstep,5340.234375,1808.7890625,2799.31640625,5340.234375
07004152.wav,"Fast footsteps down stone stairs, 2 men. (With start and stop)",41,,EC100N,Fast Footsteps Down Stone Stars,4,5.0,footstep,5813.96484375,1937.98828125,3014.6484375,5813.96484375
07004153.wav,"Fast footsteps down stone stairs, 2 men. (With approach and stop)",12,,EC100N,Fast Footsteps Down Stone Stars,5,5.0,footstep,5727.83203125,2239.453125,3273.046875,5727.83203125
07004154.wav,"Fast footsteps down stone stairs, 2 men departing.",12,,EC100N,Fast Footsteps Down Stone Stars,6,5.0,footstep,5857.03125,2067.1875,3014.6484375,5857.03125
07004155.wav,"Fast footsteps down stone stairs, 1 woman. (With start and stop)",36,,EC100N,Fast Footsteps Down Stone Stars,7,5.0,footstep,5641.69921875,1937.98828125,3014.6484375,5641.69921875
07004156.wav,"Fast footsteps down stone stairs, 1 woman. (With approach and stop)",11,,EC100N,Fast Footsteps Down Stone Stars,8,5.0,footstep,6459.9609375,2454.78515625,3789.84375,6459.9609375
07004157.wav,"Fast footsteps down stone stairs, 1 woman departing.",11,,EC100N,Fast Footsteps Down Stone Stars,9,5.0,footstep,5297.16796875,1808.7890625,2971.58203125,5297.16796875
07004158.wav,"Fast footsteps down stone stairs, 1 woman. (With start and stop)",37,,EC100N,Fast Footsteps Down Stone Stars,10,5.0,footstep,6072.36328125,2325.5859375,3574.51171875,6072.36328125
07004159.wav,"Fast footsteps down stone stairs, 2 women. (With approach and stop)",11,,EC100N,Fast Footsteps Down Stone Stars,11,5.0,footstep,7105.95703125,2670.1171875,4220.5078125,7105.95703125
07004160.wav,"Fast footsteps down stone stairs, 2 women departing.",10,,EC100N,Fast Footsteps Down Stone Stars,12,5.0,footstep,5512.5,2024.12109375,3186.9140625,5512.5
07004161.wav,"Footsteps down stone stairs, 1 man. (With start and stop)",86,,EC100P,Footsteps,1,5.0,footstep,5641.69921875,1851.85546875,2497.8515625,5641.69921875
07004162.wav,"Footsteps down stone stairs, 1 man. (With approach and stop)",14,,EC100P,Footsteps,2,5.0,footstep,5684.765625,1894.921875,2540.91796875,5684.765625
07004163.wav,"Footsteps down stone stairs, 1 man departing.",18,,EC100P,Footsteps,3,5.0,footstep,5469.43359375,1679.58984375,2411.71875,5469.43359375
07004164.wav,"Footsteps down stone stairs, 2 men. (With start and stop)",66,,EC100P,Footsteps,4,5.0,footstep,7235.15625,2885.44921875,3875.9765625,7235.15625
07004165.wav,"Footsteps down stone stairs, 2 men. (With approach and stop)",15,,EC100P,Footsteps,5,5.0,footstep,7493.5546875,2971.58203125,4134.375,7493.5546875
07004166.wav,"Footsteps down stone stairs, 2 men departing.",15,,EC100P,Footsteps,6,5.0,footstep,8096.484375,2756.25,4048.2421875,8096.484375
07004167.wav,"Footsteps down stone stairs, 1 woman. (With start and stop)",60,,EC100P,Footsteps,7,5.0,footstep,6373.828125,1981.0546875,2627.05078125,6373.828125
07004168.wav,"Footsteps down stone stairs, 1 woman. (With approach and stop)",13,,EC100P,Footsteps,8,5.0,footstep,5684.765625,1808.7890625,2497.8515625,5684.765625
07004169.wav,"Footsteps down stone stairs, 1 woman departing.",16,,EC100P,Footsteps,9,5.0,footstep,7149.0234375,1894.921875,2627.05078125,7149.0234375
07037039.wav,"Footsteps on Pavement, man running, departing.",18,,EC99D,Footsteps On Pavement: Running,3,5.0,footstep,5340.234375,1808.7890625,2756.25,5340.234375
07037038.wav,"Footsteps on Pavement, man running, with approach & stop.",21,,EC99D,Footsteps On Pavement: Running,2,5.0,footstep,4608.10546875,1722.65625,2627.05078125,4608.10546875
07037037.wav,"Footsteps on Pavement, man running, with start & stop.",72,,EC99D,Footsteps On Pavement: Running,1,5.0,footstep,4694.23828125,1636.5234375,2540.91796875,4694.23828125
07037036.wav,"Footsteps on Pavement, two men & two women running, departing.",17,,EC99C,Footsteps On Pavement: Running,12,5.0,footstep,5512.5,2325.5859375,2885.44921875,5512.5
07037035.wav,"Footsteps on Pavement, two men & two women running, with approach & stop.",19,,EC99C,Footsteps On Pavement: Running,11,5.0,footstep,5900.09765625,2024.12109375,2971.58203125,5900.09765625
07037034.wav,"Footsteps on Pavement, two men & two women running, with start & stop.",68,,EC99C,Footsteps On Pavement: Running,10,5.0,footstep,5383.30078125,2411.71875,3100.78125,5383.30078125
07004176.wav,"Running, 1 man in mud.",78,,EC100Q,Footsteps,5,5.0,footstep,9733.0078125,4952.63671875,6503.02734375,9733.0078125
07037003.wav,"Footsteps on Pavement, man walking, departing.",14,,EC99A,Footsteps On Pavement: Walking,3,5.0,footstep,6373.828125,1421.19140625,2368.65234375,6373.828125
07004149.wav,"Fast footsteps down stone stairs, 1 man. (With start and stop)",38,,EC100N,Fast Footsteps Down Stone Stars,1,5.0,footstep,5986.23046875,2024.12109375,3359.1796875,5986.23046875
07037002.wav,"Footsteps on Pavement, man walking, with approach & stop.",15,,EC99A,Footsteps On Pavement: Walking,2,5.0,footstep,8053.41796875,1335.05859375,3273.046875,8053.41796875
07064126.wav,1 man 1 woman depart (reprocessed),13,Footsteps: Male: Road: Walking,ECD055,Footsteps 1,51,5.0,footstep,4134.375,1593.45703125,1894.921875,4134.375
07064097.wav,2 men start and stop (reprocessed),62,Footsteps: Male: Pavement: Running,ECD055,Footsteps 1,22,5.0,footstep,4866.50390625,2024.12109375,2713.18359375,4866.50390625
07064096.wav,1 man departs (reprocessed),15,Footsteps: Male: Pavement: Running,ECD055,Footsteps 1,21,5.0,footstep,3746.77734375,1507.32421875,2024.12109375,3746.77734375
07064095.wav,1 man approaches and stops (reprocessed),14,Footsteps: Male: Pavement: Running,ECD055,Footsteps 1,20,5.0,footstep,3445.3125,1593.45703125,2110.25390625,3445.3125
07064094.wav,1 man starts and stops (reprocessed),62,Footsteps: Male: Pavement: Running,ECD055,Footsteps 1,19,5.0,footstep,3316.11328125,1636.5234375,1981.0546875,3316.11328125
07064093.wav,2 men 2 women depart (reprocessed),13,Footsteps: Male: Pavement: Walking,ECD055,Footsteps 1,18,5.0,footstep,4177.44140625,1851.85546875,2368.65234375,4177.44140625
07064092.wav,2 men 2 women approach and stop (reprocessed),13,Footsteps: Male: Pavement: Walking,ECD055,Footsteps 1,17,5.0,footstep,5469.43359375,2067.1875,2627.05078125,5469.43359375
07064091.wav,2 men 2 women start and stop (reprocessed),64,Footsteps: Male: Pavement: Walking,ECD055,Footsteps 1,16,5.0,footstep,5727.83203125,2067.1875,2799.31640625,5727.83203125
07064090.wav,1 man 1 woman depart (reprocessed),15,Footsteps: Male: Pavement: Walking,ECD055,Footsteps 1,15,5.0,footstep,5081.8359375,2282.51953125,3100.78125,5081.8359375
07064089.wav,1 man 1 woman approach and stop (reprocessed),13,Footsteps: Male: Pavement: Walking,ECD055,Footsteps 1,14,5.0,footstep,5857.03125,2153.3203125,2928.515625,5857.03125
07064088.wav,1 man 1 woman start and stop (reprocessed),64,Footsteps: Male: Pavement: Walking,ECD055,Footsteps 1,13,5.0,footstep,4134.375,2282.51953125,2713.18359375,4134.375
07064087.wav,2 women depart (reprocessed),14,Footsteps: Female: Pavement: Walking,ECD055,Footsteps 1,12,5.0,footstep,5986.23046875,1722.65625,2282.51953125,5986.23046875
07064086.wav,2 women approach and stop (reprocessed),12,Footsteps: Female: Pavement: Walking,ECD055,Footsteps 1,11,5.0,footstep,6718.359375,1421.19140625,2583.984375,6718.359375
07064098.wav,2 men approach and stop (reprocessed),12,Footsteps: Male: Pavement: Running,ECD055,Footsteps 1,23,5.0,footstep,5943.1640625,2885.44921875,4048.2421875,5943.1640625
07064085.wav,2 women start and stop (reprocessed),61,Footsteps: Female: Pavement: Walking,ECD055,Footsteps 1,10,5.0,footstep,4737.3046875,1291.9921875,1722.65625,4737.3046875
07064083.wav,1 woman approaches and stops (reprocessed),12,Footsteps: Female: Pavement: Walking,ECD055,Footsteps 1,8,5.0,footstep,8139.55078125,1679.58984375,3789.84375,8139.55078125
07064082.wav,1 woman starts and stops (reprocessed),59,Footsteps: Female: Pavement: Walking,ECD055,Footsteps 1,7,5.0,footstep,5124.90234375,1248.92578125,1550.390625,5124.90234375
07064081.wav,2 men depart (reprocessed),14,Footsteps: Male: Pavement: Walking,ECD055,Footsteps 1,6,5.0,footstep,3229.98046875,1378.125,1722.65625,3229.98046875
07064080.wav,2 men approach and stop (reprocessed),12,Footsteps: Male: Pavement: Walking,ECD055,Footsteps 1,5,5.0,footstep,8699.4140625,3832.91015625,5254.1015625,8699.4140625
07064079.wav,2 men start and stop (reprocessed),59,Footsteps: Male: Pavement: Walking,ECD055,Footsteps 1,4,5.0,footstep,4995.703125,1593.45703125,2454.78515625,4995.703125
07064078.wav,1 man departs (reprocessed),13,Footsteps: Male: Pavement: Walking,ECD055,Footsteps 1,3,5.0,footstep,6029.296875,1593.45703125,2411.71875,6029.296875
07064077.wav,1 man approaches and stops (reprocessed),12,Footsteps: Male: Pavement: Walking,ECD055,Footsteps 1,2,5.0,footstep,7105.95703125,1335.05859375,2196.38671875,7105.95703125
07064076.wav,1 man starts and stops (reprocessed),60,Footsteps: Male: Pavement: Walking,ECD055,Footsteps 1,1,5.0,footstep,3359.1796875,1162.79296875,1550.390625,3359.1796875
07033083.wav,Two tired men walking with start & stop.,45,,EC166B,Caving & Pot-Holing,3,5.0,footstep,6546.09375,4392.7734375,5081.8359375,6546.09375
07033084.wav,Tired man walking with start & stop.,45,,EC166B,Caving & Pot-Holing,4,5.0,footstep,7622.75390625,4909.5703125,5598.6328125,7622.75390625
07033085.wav,"Woman climbing, with start & stop.",35,,EC166B,Caving & Pot-Holing,5,5.0,footstep,6546.09375,4392.7734375,5038.76953125,6546.09375
07033086.wav,"Man climbing, with start & stop.",20,,EC166B,Caving & Pot-Holing,6,5.0,footstep,6072.36328125,4005.17578125,4694.23828125,6072.36328125
07064084.wav,1 woman departs (reprocessed),13,Footsteps: Female: Pavement: Walking,ECD055,Footsteps 1,9,5.0,footstep,2454.78515625,1291.9921875,1507.32421875,2454.78515625
07064099.wav,2 men depart (reprocessed),13,Footsteps: Male: Pavement: Running,ECD055,Footsteps 1,24,5.0,footstep,5124.90234375,2411.71875,3014.6484375,5124.90234375
07064100.wav,1 woman starts and stops (reprocessed),64,Footsteps: Female: Pavement: Running,ECD055,Footsteps 1,25,5.0,footstep,4091.30859375,2454.78515625,2928.515625,4091.30859375
07064101.wav,1 woman approaches and stops (reprocessed),14,Footsteps: Female: Pavement: Running,ECD055,Footsteps 1,26,5.0,footstep,5555.56640625,2583.984375,3617.578125,5555.56640625
07064125.wav,1 man 1 woman approach and stop (reprocessed),14,Footsteps: Male: Road: Walking,ECD055,Footsteps 1,50,5.0,footstep,6029.296875,3962.109375,4651.171875,6029.296875
07064124.wav,1 man 1 woman start and stop (reprocessed),68,Footsteps: Male: Road: Walking,ECD055,Footsteps 1,49,5.0,footstep,4909.5703125,1765.72265625,2756.25,4909.5703125
07064123.wav,2 women depart (reprocessed),14,Footsteps: Female: Road: Walking,ECD055,Footsteps 1,48,5.0,footstep,4048.2421875,1291.9921875,1636.5234375,4048.2421875
07064122.wav,2 women approach and stop (reprocessed),14,Footsteps: Female: Road: Walking,ECD055,Footsteps 1,47,5.0,footstep,5900.09765625,1421.19140625,3316.11328125,5900.09765625
07064121.wav,2 women start and stop (reprocessed),72,Footsteps: Female: Road: Walking,ECD055,Footsteps 1,46,5.0,footstep,5211.03515625,1507.32421875,2153.3203125,5211.03515625
07064120.wav,1 woman departs (reprocessed),13,Footsteps: Female: Road: Walking,ECD055,Footsteps 1,45,5.0,footstep,4823.4375,1291.9921875,1464.2578125,4823.4375
07064119.wav,1 woman approaches and stops (reprocessed),13,Footsteps: Female: Road: Walking,ECD055,Footsteps 1,44,5.0,footstep,7881.15234375,5512.5,6158.49609375,7881.15234375
07064118.wav,1 woman starts and stops (reprocessed),64,Footsteps: Female: Road: Walking,ECD055,Footsteps 1,43,5.0,footstep,6459.9609375,3316.11328125,4478.90625,6459.9609375
07064258.wav,1 man departs (reprocessed),20,Footsteps: Male: Metal Stairs: Ascending,ECD056,Footsteps 2,84,5.0,footstep,3359.1796875,2368.65234375,2627.05078125,3359.1796875
07064117.wav,2 men depart (reprocessed),15,Footsteps: Male: Road: Walking,ECD055,Footsteps 1,42,5.0,footstep,3014.6484375,947.4609375,1205.859375,3014.6484375
07064116.wav,2 men approach and stop (reprocessed),14,Footsteps: Male: Road: Walking,ECD055,Footsteps 1,41,5.0,footstep,8957.8125,4435.83984375,5813.96484375,8957.8125
07064115.wav,2 men start and stop (reprocessed),64,Footsteps: Male: Road: Walking,ECD055,Footsteps 1,40,5.0,footstep,6632.2265625,2153.3203125,3875.9765625,6632.2265625
07064114.wav,1 man departs (reprocessed),13,Footsteps: Male: Road: Walking,ECD055,Footsteps 1,39,5.0,footstep,9474.609375,2799.31640625,4995.703125,9474.609375
07064113.wav,1 man approaches and stops (reprocessed),12,Footsteps: Male: Road: Walking,ECD055,Footsteps 1,38,5.0,footstep,7708.88671875,3789.84375,4435.83984375,7708.88671875
07064112.wav,1 man starts and stops (reprocessed),64,Footsteps: Male: Road: Walking,ECD055,Footsteps 1,37,5.0,footstep,8139.55078125,4091.30859375,5297.16796875,8139.55078125
07064111.wav,2 men 2 women depart (reprocessed),15,Footsteps: Male: Pavement: Running,ECD055,Footsteps 1,36,5.0,footstep,3488.37890625,2024.12109375,2411.71875,3488.37890625
07064110.wav,2 men 2 women approach and stop (reprocessed),16,Footsteps: Male: Pavement: Running,ECD055,Footsteps 1,35,5.0,footstep,3962.109375,1765.72265625,2110.25390625,3962.109375
07004054.wav,"Footsteps in snow, 1 man. (With approach and stop)",33,,EC100C,Footsteps In Snow,2,5.0,footstep,7149.0234375,2540.91796875,3574.51171875,7149.0234375
07064109.wav,2 men 2 women start and stop (reprocessed),68,Footsteps: Male: Pavement: Running,ECD055,Footsteps 1,34,5.0,footstep,3832.91015625,2110.25390625,2583.984375,3832.91015625
07048035.wav,2 men running on deck (reprocessed),57,Boats: Trawlers,ECD071,World War 2 - 2,35,5.0,footstep,904.39453125,301.46484375,387.59765625,904.39453125
07064108.wav,1 man 1 woman depart (reprocessed),10,Footsteps: Male: Pavement: Running,ECD055,Footsteps 1,33,5.0,footstep,5900.09765625,2540.91796875,3273.046875,5900.09765625
07064107.wav,1 man 1 woman approach and stop (reprocessed),18,Footsteps: Male: Pavement: Running,ECD055,Footsteps 1,32,5.0,footstep,5340.234375,2540.91796875,3143.84765625,5340.234375
07064106.wav,1 man 1 woman start and stop (reprocessed),63,Footsteps: Male: Pavement: Running,ECD055,Footsteps 1,31,5.0,footstep,3789.84375,2067.1875,2540.91796875,3789.84375
07064105.wav,2 women depart (reprocessed),10,Footsteps: Female: Pavement: Running,ECD055,Footsteps 1,30,5.0,footstep,3962.109375,2024.12109375,2583.984375,3962.109375
07064104.wav,2 women approach and stop (reprocessed),12,Footsteps: Female: Pavement: Running,ECD055,Footsteps 1,29,5.0,footstep,4565.0390625,2153.3203125,2497.8515625,4565.0390625
07064103.wav,2 women start and stop (reprocessed),58,Footsteps: Female: Pavement: Running,ECD055,Footsteps 1,28,5.0,footstep,3100.78125,1851.85546875,2153.3203125,3100.78125
07064102.wav,1 woman departs (reprocessed),18,Footsteps: Female: Pavement: Running,ECD055,Footsteps 1,27,5.0,footstep,4392.7734375,2583.984375,3100.78125,4392.7734375
07037001.wav,"Footsteps on Pavement, man walking, with start & stop.",65,,EC99A,Footsteps On Pavement: Walking,1,5.0,footstep,3875.9765625,1076.66015625,1937.98828125,3875.9765625
